ArtistId,Name,Album,Artist,ReleasedDate,AddedAt,DurationMS,Popularity,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Tempo
3TVXtAsR1Inumwj472S9r4,Feel No Ways,Views,Drake,2016-05-06,2020-10-27T22:38:19Z,240653,0,0.032,0.581,0.673,6.38e-06,0.116,-7.111,0.162,193.668
3TVXtAsR1Inumwj472S9r4,9,Views,Drake,2016-05-06,2020-10-27T22:38:19Z,255786,0,0.00113,0.703,0.699,0.000779,0.246,-7.322,0.044,99.991
2h93pZq0e7k5yf4dywlkpM,Solo,Blonde,Frank Ocean,2016-08-20,2020-10-27T22:38:19Z,257380,70,0.85,0.469,0.289,2.48e-06,0.161,-10.625,0.0366,133.805
2YZyLoL8N0Wb9xBt1NhZWg,"Sing About Me, I'm Dying Of Thirst","good kid, m.A.A.d city (Deluxe)",Kendrick Lamar,2012-10-22,2020-10-27T22:38:19Z,723573,61,0.303,0.654,0.753,8.08e-05,0.13,-7.556,0.395,110.722
2YZyLoL8N0Wb9xBt1NhZWg,These Walls,To Pimp A Butterfly,Kendrick Lamar,2015-03-16,2020-10-27T22:38:19Z,300973,0,0.11,0.752,0.489,3.57e-06,0.202,-5.233,0.137,108.005
2YZyLoL8N0Wb9xBt1NhZWg,untitled 08 09.06.2014.,untitled unmastered.,Kendrick Lamar,2016-03-04,2020-10-27T22:38:19Z,235506,0,0.245,0.845,0.527,1.89e-06,0.139,-9.572,0.204,119.991
5IcR3N7QB1j6KBL8eImZ8m,Kno Ya Wrong,Blank Face LP,ScHoolboy Q,2016-07-08,2020-10-27T22:38:19Z,325600,0,0.381,0.413,0.76,0.0,0.204,-7.661,0.44,79.055
4V8LLVI7PbaPR0K2TGSxFF,Glitter,Flower Boy,"Tyler, The Creator",2017-07-21,2020-10-27T22:38:19Z,224893,71,0.306,0.449,0.434,2.76e-06,0.633,-11.777,0.243,78.57
2YZyLoL8N0Wb9xBt1NhZWg,"Bitch, Don’t Kill My Vibe","good kid, m.A.A.d city (Deluxe)",Kendrick Lamar,2012-10-22,2020-10-27T22:38:19Z,310720,68,0.0152,0.587,0.698,0.0,0.442,-8.948,0.0943,133.954
2qc41rNTtdLK0tV3mJn2Pm,Blank Space,1989,Ryan Adams,2015-09-21,2020-10-27T22:38:19Z,201693,41,0.877,0.445,0.219,0.34,0.113,-17.12,0.0406,92.966
0mXTJETA4XUa12MmmXxZJh,Tuolumne,Music For The Motion Picture Into The Wild,Eddie Vedder,2007-09-14,2020-10-27T22:38:19Z,60306,0,0.893,0.37,0.281,0.975,0.118,-15.043,0.0334,107.817
41AbNVba2ccpmcc9QtOJE7,Cayman Islands,Riot On An Empty Street,Kings of Convenience,2004-01-01,2020-10-27T22:38:19Z,182960,52,0.814,0.413,0.343,0.336,0.108,-10.552,0.0355,174.583
1EpyA68dKpjf7jXmQL88Hy,Reality Check (feat. Akenya & Eryn Allen Kane),Telefone,Noname,2016-08-12,2020-10-27T22:38:19Z,183135,6,0.525,0.722,0.519,0.000494,0.105,-10.018,0.229,95.014
3jK9MiCrA42lLAdMGUZpwa,Celebrate,Malibu,Anderson .Paak,2016-01-15,2020-10-27T22:38:19Z,226186,51,0.0484,0.703,0.759,0.0031,0.664,-6.554,0.149,94.009
43JlwunhXm1oqdKyOa2Z9Y,Nakamarra (feat. Q-Tip),Tawk Tomahawk,Hiatus Kaiyote,2013-07-12,2020-10-27T22:38:19Z,275320,56,0.656,0.552,0.531,5.21e-05,0.11,-6.767,0.125,91.573
1EpyA68dKpjf7jXmQL88Hy,Diddy Bop (feat. Cam O'bi & Raury),Telefone,Noname,2016-08-12,2020-10-27T22:38:19Z,208000,11,0.713,0.637,0.503,0.000113,0.109,-6.927,0.336,81.061
1EpyA68dKpjf7jXmQL88Hy,"Shadow Man (feat. Phoelix, Smino & Saba)",Telefone,Noname,2016-08-12,2020-10-27T22:38:19Z,311000,10,0.469,0.611,0.454,1.52e-06,0.189,-7.436,0.201,93.004
5pNASbHJBVikbxzyXziGTe,Despues De Almuerzo Parte 3,Musica Para Despues De Almuerzo,Bitman & Roban,2006-04-11,2020-10-27T22:38:19Z,195693,36,0.309,0.805,0.658,0.576,0.104,-6.418,0.155,93.919
7xTKLpo7UCzXSnlH7fOIoM,Tonight's Da Night,Whut? The Album,Redman,1992-09-22,2020-10-27T22:38:19Z,201373,0,0.26,0.697,0.687,4.8e-05,0.403,-11.111,0.379,90.247
6l3HvQ5sa6mXTsMTB19rO5,Change,4 Your Eyez Only,J. Cole,2016-12-09,2020-10-27T22:38:19Z,331480,0,0.66,0.553,0.523,0.00102,0.0964,-10.602,0.254,96.113
16GcWuvvybAoaHr0NqT8Eh,Hang Loose,Boys & Girls,Alabama Shakes,2012-04-09,2020-10-27T22:38:19Z,144200,0,0.329,0.626,0.852,0.0109,0.0971,-4.767,0.0337,119.816
16GcWuvvybAoaHr0NqT8Eh,Over My Head,Sound & Color,Alabama Shakes,2015-04-20,2020-10-27T22:38:19Z,231131,0,0.894,0.458,0.312,0.0409,0.112,-11.005,0.208,178.594
7Ln80lUS6He07XvHI8qqHH,Do I Wanna Know?,AM,Arctic Monkeys,2013-09-10,2020-10-27T22:38:19Z,272386,0,0.174,0.55,0.532,0.000347,0.218,-7.591,0.032,85.032
1w4UUVXVsk63VT2vTwx1e1,Freaky Feedback Blues,Songs in the Key of Animals,Benji Hughes,2016-01-29,2020-10-27T22:38:19Z,224160,0,0.204,0.924,0.365,0.00028,0.0767,-10.303,0.0402,103.018
4gHcu2JoaXJ0mV4aNPCd7N,Big Brown Eyes - Original Version,The Best of Benny Sings,Benny Sings,2012-10-02,2020-10-27T22:38:19Z,252626,0,0.0205,0.916,0.475,0.303,0.119,-8.481,0.0495,130.86
1oJolWh3meHLWUcyIijst7,Hurricane Jane,Partie Traumatic,Black Kids,2008-07-22,2020-10-27T22:38:19Z,272760,25,0.00655,0.683,0.813,6.59e-06,0.118,-4.958,0.0295,112.894
6CWTBjOJK75cTE8Xv8u1kj,Mushaboom,Let It Die,Feist,2004-01-01,2020-10-27T22:38:19Z,223413,47,0.288,0.728,0.532,0.00169,0.0744,-8.739,0.0342,88.748
6sHCvZe1PHrOAuYlwTLNH4,I'm Just Snacking,I'm Just Snacking,Gus Dapperton,2017-05-17,2020-10-27T22:38:19Z,198000,0,0.134,0.614,0.478,4.52e-06,0.254,-7.306,0.0289,127.994
4DMSJzGjw2SMkKAT5EEE5u,Call Me Up,Fresh Air,HOMESHAKE,2017-02-03,2020-10-27T22:38:19Z,148563,9,0.861,0.764,0.24,0.00681,0.101,-11.229,0.104,76.019
4DMSJzGjw2SMkKAT5EEE5u,Serious,Fresh Air,HOMESHAKE,2017-02-03,2020-10-27T22:38:19Z,179733,0,0.453,0.684,0.475,0.11,0.0972,-9.462,0.0558,92.222
4DMSJzGjw2SMkKAT5EEE5u,Home at Last,In the Shower,HOMESHAKE,2014-10-07,2020-10-27T22:38:19Z,192102,0,0.294,0.55,0.473,0.505,0.087,-8.931,0.032,85.514
7w5cbnOLouZ5bGFvwIF5Ff,Teen Sex,W/ Love,infinite bisous,2017-03-15,2020-10-27T22:38:19Z,237998,44,0.575,0.706,0.262,0.235,0.148,-11.891,0.0269,77.601
4ub2v80S4RIceZRGnlhjTr,All Your Love,All Your Love,Jakob,2017-01-27,2020-10-27T22:38:19Z,175241,57,0.293,0.568,0.587,0.329,0.137,-8.814,0.127,174.682
4ub2v80S4RIceZRGnlhjTr,Up and Away,Bedroom Tapes,Jakob,2017-06-16,2020-10-27T22:38:19Z,111253,46,0.635,0.518,0.322,0.000943,0.0961,-10.412,0.0868,94.443
4ub2v80S4RIceZRGnlhjTr,You Might Be Sleeping,You Might Be Sleeping,Jakob,2017-05-24,2020-10-27T22:38:19Z,147093,0,0.719,0.587,0.561,0.342,0.168,-9.249,0.0264,92.602
4HV7yKF3SRpY6I0gxu7hm9,Someone New,Six Months Is a Long Time,Kakkmaddafakka,2013-06-28,2020-10-27T22:38:19Z,182239,0,0.0322,0.725,0.796,0.0,0.149,-6.587,0.0279,128.879
1GLtl8uqKmnyCWxHmw9tL4,Is It Me,The Best Of... So Far,The Kooks,2017-05-19,2020-10-27T22:38:19Z,209586,0,0.0267,0.314,0.873,3.33e-05,0.118,-6.207,0.0911,154.8
1GLtl8uqKmnyCWxHmw9tL4,Ooh La,Inside In / Inside Out,The Kooks,2006-01-01,2020-10-27T22:38:19Z,208973,62,0.0263,0.545,0.873,9.1e-05,0.145,-5.193,0.0825,150.841
3Sz7ZnJQBIHsXLUSo0OQtM,For the First Time,This Old Dog,Mac DeMarco,2017-05-05,2020-10-27T22:38:19Z,182306,0,0.299,0.551,0.529,0.00674,0.178,-10.469,0.0517,75.515
3Sz7ZnJQBIHsXLUSo0OQtM,One More Love Song,This Old Dog,Mac DeMarco,2017-05-05,2020-10-27T22:38:19Z,241066,0,0.77,0.693,0.322,0.506,0.0939,-11.224,0.0314,141.042
3zmfs9cQwzJl575W1ZYXeT,Lauren,Lauren,Men I Trust,2016-06-13,2020-10-27T22:38:19Z,218210,63,0.777,0.762,0.503,0.17,0.115,-9.397,0.0308,96.999
5I0EPnV9gwrZYTbScjnaOk,Mentira (Chega De Mentira),Bis Bossa Nova - Marcos Valle,Marcos Valle,2000-01-01,2020-10-27T22:38:19Z,222666,36,0.471,0.577,0.627,3.91e-06,0.0601,-11.182,0.0565,95.692
54QMjE4toDfiCryzYWCpXX,Everything Goes My Way,The English Riviera,Metronomy,2011-04-08,2020-10-27T22:38:19Z,210080,0,0.102,0.864,0.558,0.00105,0.178,-8.196,0.0399,129.969
54QMjE4toDfiCryzYWCpXX,The Look,The English Riviera,Metronomy,2011-04-08,2020-10-27T22:38:19Z,277653,0,0.623,0.638,0.535,0.0391,0.0837,-7.792,0.0415,84.947
54QMjE4toDfiCryzYWCpXX,The Bay,The English Riviera,Metronomy,2011-04-08,2020-10-27T22:38:19Z,290173,0,0.587,0.803,0.47,0.091,0.0723,-7.232,0.0387,121.226
5J81VungUjSVHxlPpTI9KG,Kokopelli,Skiptracing,Mild High Club,2016-08-26,2020-10-27T22:38:19Z,175459,0,0.324,0.448,0.323,0.0768,0.527,-10.735,0.038,147.4
5J81VungUjSVHxlPpTI9KG,The Chat,Timeline,Mild High Club,2015-09-18,2020-10-27T22:38:19Z,160366,0,0.502,0.354,0.574,0.00633,0.122,-8.373,0.0435,136.714
3oKRxpszQKUjjaHz388fVA,Anotherclock,Kitsuné: Anotherclock,Parcels,2016-06-24,2020-10-27T22:38:19Z,240317,0,0.891,0.921,0.384,0.0322,0.083,-11.64,0.115,104.992
1xU878Z1QtBldR7ru9owdU,Rome,Wolfgang Amadeus Phoenix,Phoenix,2009,2020-10-27T22:38:19Z,278106,46,0.317,0.62,0.686,0.0942,0.0982,-6.88,0.0321,126.218
1xU878Z1QtBldR7ru9owdU,Drakkar Noir,Bankrupt!,Phoenix,2013-04-19,2020-10-27T22:38:19Z,202173,34,0.00116,0.233,0.899,1.88e-05,0.458,-4.315,0.0573,128.826
31SBgHxc8eqZUk9MdveH42,Cheapest Flight,Cheapest Flight,PREP,2016-01-01,2020-10-27T22:38:19Z,268460,0,0.291,0.677,0.654,1.11e-05,0.138,-5.228,0.0372,80.004
31SBgHxc8eqZUk9MdveH42,Futures,Futures,PREP,2016-10-14,2020-10-27T22:38:19Z,223394,0,0.132,0.817,0.42,8.49e-06,0.125,-7.41,0.0445,134.945
0L8ExT028jH3ddEcZwqJJ5,Road Trippin',Californication (Deluxe Edition),Red Hot Chili Peppers,1999-06-08,2020-10-27T22:38:19Z,204973,62,0.309,0.243,0.47,0.000798,0.121,-8.194,0.0353,204.026
4AGNJdJiVltImYk1UTLE0K,Whatever You Want,People Can't Stop Chillin,Sports,2016-10-21,2020-10-27T22:38:19Z,188173,0,0.383,0.728,0.38,0.000279,0.364,-11.025,0.0946,168.604
0epOFNiUfyON9EYx7Tpr6V,Someday,Is This It,The Strokes,2001-07-30,2020-10-27T22:38:19Z,183573,71,0.0033,0.542,0.531,1.51e-06,0.338,-7.481,0.0301,105.97
4frXpPxQQZwbCu3eTGnZEw,Show You The Way,Drunk,Thundercat,2017-02-24,2020-10-27T22:38:19Z,214554,54,0.148,0.698,0.514,0.0888,0.101,-10.325,0.0663,75.989
6O4EGCCb6DoIiR6B1QCQgp,Girl Like You,Boo Boo,Toro y Moi,2017-07-07,2020-10-27T22:38:19Z,223773,0,0.35,0.629,0.823,0.039,0.0801,-5.744,0.0597,169.961
2bNoMMVO2QO6vySQvjn50L,Good Times,Waxing Romantic,Travis Bretzer,2015-02-23,2020-10-27T22:38:19Z,179851,0,0.463,0.489,0.61,0.00375,0.364,-8.773,0.0368,78.049
5BvJzeQpmsdsFp4HGUYUEx,California English,Contra,Vampire Weekend,2010-01-11,2020-10-27T22:38:19Z,150240,0,0.0845,0.608,0.643,4.42e-06,0.369,-8.369,0.32,164.404
5BvJzeQpmsdsFp4HGUYUEx,Oxford Comma,Vampire Weekend,Vampire Weekend,2008-01-27,2020-10-27T22:38:19Z,195733,0,0.111,0.692,0.717,0.00123,0.044,-4.226,0.0498,119.907
5BvJzeQpmsdsFp4HGUYUEx,Cape Cod Kwassa Kwassa,Vampire Weekend,Vampire Weekend,2008-01-27,2020-10-27T22:38:19Z,214706,0,0.843,0.853,0.515,0.0652,0.127,-7.134,0.0418,104.999
1qcU8NabUQ5efQf8UGW6CV,Intentions,Rules,The Whitest Boy Alive,2009-02-27,2020-10-27T22:38:19Z,219426,0,0.114,0.888,0.415,0.13,0.0905,-6.583,0.0405,93.714
1qcU8NabUQ5efQf8UGW6CV,1517,Rules,The Whitest Boy Alive,2009-02-27,2020-10-27T22:38:19Z,221226,0,0.317,0.784,0.539,0.377,0.0989,-7.676,0.0406,122.53
0du5cEVh5yTK9QJze8zA0C,Versace on the Floor,24K Magic,Bruno Mars,2016-11-17,2020-10-27T22:38:19Z,261240,77,0.196,0.578,0.574,0.0,0.083,-6.209,0.0454,174.152
0du5cEVh5yTK9QJze8zA0C,Finesse,24K Magic,Bruno Mars,2016-11-17,2020-10-27T22:38:19Z,191000,70,0.00781,0.741,0.798,0.0,0.0232,-5.342,0.0718,104.953
6is2U7I1jlI8PjxNZOHIMV,Rhythm Of The Night,Rhythm Of The Night,DeBarge,1985,2020-10-27T22:38:19Z,229106,0,0.0761,0.716,0.762,2.26e-05,0.0806,-12.304,0.0457,115.121
7yR9zhQxEi9sc3vJxS2YG5,To Li,To Li,Jojo Abot,2016-04-22,2020-10-27T22:38:19Z,224000,0,0.772,0.817,0.608,0.53,0.196,-9.595,0.0875,90.001
59oA5WbbQvomJz2BuRG071,Accelerate,Jungle,Jungle,2014-07-14,2020-10-27T22:38:19Z,184538,0,0.106,0.653,0.781,0.568,0.596,-7.433,0.0376,101.029
0rDIqnqwAmDPL1gyzoFH9y,Cross The Tracks (We Better Go Back),Funky Good Time: The Anthology,Maceo And The Macks,1995-01-01,2020-10-27T22:38:19Z,199400,0,0.241,0.565,0.595,0.0126,0.18,-11.92,0.0322,204.344
2eEmsgWmUFMbtU7agJpnjY,El Profe,Sin Restricciones,Miranda!,2004-12-16,2020-10-27T22:38:19Z,176933,39,0.0645,0.799,0.84,0.000517,0.0363,-3.37,0.241,170.985
0L8ExT028jH3ddEcZwqJJ5,Walkabout,One Hot Minute (Deluxe Edition),Red Hot Chili Peppers,1995-09-12,2020-10-27T22:38:19Z,307093,45,0.0679,0.744,0.667,0.36,0.306,-7.539,0.063,90.387
1Xyo4u8uXC1ZmMpatF05PJ,I Feel It Coming,Starboy,The Weeknd,2016-11-25,2020-10-27T22:38:19Z,269186,0,0.429,0.769,0.813,0.0,0.0952,-5.9,0.143,92.985
4sj6D0zlMOl25nprDJBiU9,Sleigh Ride,Christmas 16 Most Requested Songs,Andy Williams,1949,2020-10-27T22:38:19Z,128199,21,0.708,0.593,0.393,0.0,0.118,-17.007,0.0409,109.343
6rrwIOOzyvn76SDbkxjIjS,Anything Goes (with Vince Giordano & The Nighthawks),It's De Lovely: The Authentic Cole Porter Collection,Cole Porter,2004-06-22,2020-10-27T22:38:19Z,188440,48,0.879,0.64,0.264,0.0,0.132,-10.144,0.0518,156.056
5RzjqfPS0Bu4bUMkyNNDpn,Caravan,In Person,Dizzy Gillespie,2014-03-26,2020-10-27T22:38:19Z,439893,0,0.785,0.378,0.608,0.0378,0.108,-12.532,0.0536,166.338
5v8jlSmAQfrkTjAlpUfWtu,Papa Loves Mambo,Perry Como's Greatest Hits,Perry Como,1999-09-28,2020-10-27T22:38:19Z,161640,32,0.727,0.648,0.528,1.51e-05,0.127,-9.965,0.0623,82.097
3stlWzoChlEtbdZAz6CNC3,Skokiann,Moonlight Bay,The Four Lads,2009,2020-10-27T22:38:19Z,135932,0,0.714,0.668,0.635,0.0,0.111,-8.109,0.0582,94.241
5V0MlUE1Bft0mbLlND7FJz,"Take the ""A"" Train",In Person,Ella Fitzgerald,2014-09-01,2020-10-27T22:38:19Z,400933,0,0.398,0.369,0.375,1.41e-06,0.0776,-11.157,0.0729,83.221
56L6HAh6Hdc6Bxy04b963v,I Saw Mommy Kissing Santa Claus,Christmas 16 Most Requested Songs,Jimmy Boyd; Accompanied by Norman Luboff,1949,2020-10-27T22:38:19Z,149493,40,0.947,0.506,0.113,0.0,0.169,-15.61,0.0329,115.942
19eLuQmk9aCobbVDHc6eek,Zip-A-Dee-Doo-Dah,Disney Songs The Satchmo Way,Louis Armstrong,1996-01-01,2020-10-27T22:38:19Z,142133,0,0.739,0.514,0.201,8.3e-06,0.0828,-15.535,0.093,160.599
19eLuQmk9aCobbVDHc6eek,"Hello, Dolly!","Hello, Dolly!",Louis Armstrong,1964-01-01,2020-10-27T22:38:19Z,147000,0,0.838,0.532,0.411,0.00111,0.194,-9.865,0.0489,155.32
3ESG6pj6a0LvUKklENalT6,Pillow Talk,The Essential Doris Day,Doris Day,2014-03-21,2020-10-27T22:38:19Z,129759,19,0.634,0.636,0.345,0.0,0.0707,-11.773,0.0618,99.831
6bOYtKnpLPQSfMpS2ilotK,Blue Velvet,The Best Of Bobby Vinton,Bobby Vinton,1962,2020-10-27T22:38:19Z,168093,57,0.862,0.376,0.246,0.0,0.155,-9.803,0.0286,80.167
4QQgXkCYTt3BlENzhyNETg,September,The Eternal Dance,"Earth, Wind & Fire",1992-09-08,2020-10-27T22:38:19Z,214826,1,0.114,0.697,0.809,0.000521,0.183,-8.197,0.0302,125.941
1LZEQNv7sE11VDY3SdxQeN,How Deep Is Your Love,Tales From The Brothers Gibb,Bee Gees,1990-01-01,2020-10-27T22:38:19Z,241360,0,0.268,0.624,0.19,1.41e-06,0.231,-17.547,0.0288,105.021
4BoRxUdrcgbbq1rxJvvhg9,Xanadu,Xanadu - Original Motion Picture Soundtrack,Olivia Newton-John,1980-06-01,2020-10-27T22:38:19Z,208240,62,0.118,0.635,0.584,0.0,0.29,-9.112,0.0296,127.626
6zFYqv1mOsgBRQbae3JJ9e,Vienna,The Stranger (Legacy Edition),Billy Joel,1977,2020-10-27T22:38:19Z,214240,79,0.659,0.532,0.495,0.0,0.0754,-6.662,0.0343,124.936
6zFYqv1mOsgBRQbae3JJ9e,Just the Way You Are,The Stranger (Legacy Edition),Billy Joel,1977,2020-10-27T22:38:19Z,290573,72,0.703,0.589,0.453,2.54e-05,0.134,-8.912,0.0397,139.148
0fgtHVpOPfXb07S8Jx443z,Baby Come Back,70s Love,Player,2001-01-01,2020-10-27T22:38:19Z,213386,28,0.0505,0.638,0.613,0.0,0.111,-9.842,0.0977,156.374
7guDJrEfX3qb6FEbdPA5qi,Part-Time Lover,In Square Circle,Stevie Wonder,1985-09-13,2020-10-27T22:38:19Z,252560,0,0.165,0.662,0.624,0.0,0.0674,-13.606,0.0417,174.513
62GnBjssWSXBlKvQohT2Bk,Mr. Sandman,The Chordettes' Best,The Chordettes,2010-04-20,2020-10-27T22:38:19Z,143613,58,0.634,0.616,0.426,0.0,0.0695,-8.399,0.0421,110.395
0xliTEbFfy5HQHvsTknTkX,Big in Japan,Top 100 80s,Alphaville,2014-12-14,2020-10-27T22:38:19Z,232213,0,0.197,0.758,0.641,0.0296,0.0861,-8.957,0.0439,97.786
2mDUt0bSAdmgG3WQMhLJz9,Dance With Me,Twelve Inch Classics from the 70s Volume 1,Peter Brown,2010-12-14,2020-10-27T22:38:19Z,321440,0,0.158,0.91,0.635,0.000158,0.168,-7.85,0.0457,108.437
3jK9MiCrA42lLAdMGUZpwa,The Bird,Malibu,Anderson .Paak,2016-01-15,2020-10-27T22:38:19Z,217773,53,0.0838,0.488,0.645,0.000355,0.154,-7.226,0.421,148.733
3jK9MiCrA42lLAdMGUZpwa,Miss Right,Venice,Anderson .Paak,2014-10-28,2020-10-27T22:38:19Z,198713,45,0.00344,0.819,0.521,0.366,0.204,-7.328,0.216,96.419
07d5etnpjriczFBB8pxmRe,Turnin' Me Up,In My Mind,BJ The Chicago Kid,2016-02-19,2020-10-27T22:38:19Z,269173,0,0.0372,0.722,0.789,0.142,0.0551,-4.364,0.0967,78.504
1yxSLGMDHlW21z4YXirZDS,Sexy,Elephunk (International Version),Black Eyed Peas,2003-01-01,2020-10-27T22:38:19Z,283506,0,0.0591,0.571,0.652,8.77e-06,0.12,-4.689,0.354,86.771
1yxSLGMDHlW21z4YXirZDS,Fly Away,Elephunk (International Version),Black Eyed Peas,2003-01-01,2020-10-27T22:38:19Z,215453,0,0.0261,0.734,0.64,0.0,0.323,-5.601,0.266,98.117
1yxSLGMDHlW21z4YXirZDS,The Boogie That Be,Elephunk (International Version),Black Eyed Peas,2003-01-01,2020-10-27T22:38:19Z,312160,0,0.0535,0.951,0.489,1.57e-05,0.599,-6.145,0.111,105.09
0iui2Be5CP8EWxvHYsVspL,The Beach (feat. Pacific!),Ed Rec Vol. X,Breakbot,2013-06-07,2020-10-27T22:38:19Z,180626,0,0.915,0.588,0.564,0.0832,0.0742,-8.84,0.0262,132.056
0du5cEVh5yTK9QJze8zA0C,24K Magic,24K Magic,Bruno Mars,2016-11-17,2020-10-27T22:38:19Z,225983,81,0.034,0.818,0.803,0.0,0.153,-4.282,0.0797,106.97
0du5cEVh5yTK9QJze8zA0C,That's What I Like,24K Magic,Bruno Mars,2016-11-17,2020-10-27T22:38:19Z,206693,85,0.013,0.853,0.56,0.0,0.0944,-4.961,0.0406,134.066
0du5cEVh5yTK9QJze8zA0C,Straight up & Down,24K Magic,Bruno Mars,2016-11-17,2020-10-27T22:38:19Z,198186,61,0.0209,0.552,0.733,0.0,0.0858,-6.898,0.0933,143.56
7CajNmpbOovFoOoasH2HaY,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Funk Wav Bounces Vol.1,Calvin Harris,2017-06-30,2020-10-27T22:38:19Z,223413,78,0.0642,0.893,0.745,0.0,0.0943,-3.105,0.0571,101.018
6UcJxoeHWWWyT5HZP064om,Gold,Built on Glass,Chet Faker,2014-04-14,2020-10-27T22:38:19Z,285255,0,0.397,0.502,0.507,0.000744,0.151,-9.296,0.0707,139.931
6UcJxoeHWWWyT5HZP064om,1998,Built on Glass,Chet Faker,2014-04-14,2020-10-27T22:38:19Z,365382,0,0.348,0.785,0.382,0.344,0.0882,-13.033,0.0764,99.983
73sIBHcqh3Z3NyqHKZ7FOL,Redbone,"""Awaken, My Love!""",Childish Gambino,2016-12-02,2020-10-27T22:38:19Z,326933,0,0.192,0.745,0.359,0.00628,0.138,-10.429,0.112,160.123
73sIBHcqh3Z3NyqHKZ7FOL,California,"""Awaken, My Love!""",Childish Gambino,2016-12-02,2020-10-27T22:38:19Z,165266,0,0.341,0.868,0.432,0.0,0.139,-11.345,0.586,148.86
2Tglaf8nvDzwSQnpSrjLHP,Lover Is a Day,Wannabewithu,Cuco,2016-07-09,2020-10-27T22:38:19Z,456000,0,0.0454,0.398,0.646,0.206,0.101,-10.457,0.0412,179.853
4tZwfgrHOc3mvqYlEYSvVi,Digital Love,"Musique, Vol. 1",Daft Punk,2006-03-29,2020-10-27T22:38:19Z,301373,39,0.0481,0.644,0.664,0.862,0.342,-8.398,0.0333,124.726
4tZwfgrHOc3mvqYlEYSvVi,Instant Crush (feat. Julian Casablancas),Random Access Memories,Daft Punk,2013-05-17,2020-10-27T22:38:19Z,337560,77,0.0422,0.775,0.585,0.619,0.077,-9.516,0.0271,109.942
4tZwfgrHOc3mvqYlEYSvVi,Fragments of Time (feat. Todd Edwards),Random Access Memories,Daft Punk,2013-05-17,2020-10-27T22:38:19Z,279773,60,0.041,0.807,0.51,0.115,0.104,-9.729,0.0433,130.118
04Sif7zzcEJZhYZy5BW3gZ,Typical Guy,Enter the Sideshow Groove,Dafuniks,2011,2020-10-27T22:38:19Z,210680,51,0.173,0.843,0.546,9.66e-05,0.0922,-9.581,0.0628,93.977
0gqIrDRL7CEPBWMmkuZPdQ,Rebirth of Slick (Cool Like Dat),Beyond The Spectrum - The Creamy Spy Chronicles,Digable Planets,2005-01-01,2020-10-27T22:38:19Z,261066,43,0.0539,0.887,0.422,0.0455,0.114,-14.505,0.228,98.332
5uNCGgWH5Id1cW8kh9Sc67,Biggest Joke Of All,Still Dreaming,Fatima,2016-05-13,2020-10-27T22:38:19Z,327331,0,0.526,0.873,0.36,0.000856,0.0749,-8.607,0.35,98.057
2h93pZq0e7k5yf4dywlkpM,Biking,Biking,Frank Ocean,2017-04-10,2020-10-27T22:38:19Z,277520,69,0.681,0.673,0.463,4.9e-06,0.0907,-7.247,0.191,147.981
2h93pZq0e7k5yf4dywlkpM,Pink + White,Blonde,Frank Ocean,2016-08-20,2020-10-27T22:38:19Z,184516,86,0.667,0.545,0.545,5.48e-05,0.417,-7.362,0.107,159.94
2h93pZq0e7k5yf4dywlkpM,Sweet Life,channel ORANGE (Explicit Version),Frank Ocean,2012-07-10,2020-10-27T22:38:19Z,262680,0,0.227,0.479,0.558,0.0,0.0808,-6.074,0.179,83.465
2h93pZq0e7k5yf4dywlkpM,Super Rich Kids,channel ORANGE (Explicit Version),Frank Ocean,2012-07-10,2020-10-27T22:38:19Z,304760,0,0.219,0.739,0.419,0.0,0.196,-8.241,0.0854,60.493
2qgHV12WsnwzHZGUB9nd9U,Bizarre Love Triangle - 2014 Remaster,Marvin The Album - 21st Anniversary Edition,Frente!,1999-05-14,2020-10-27T22:38:19Z,119813,54,0.906,0.738,0.198,0.0,0.105,-10.919,0.0625,123.158
2kMzxA8edU05hvMFU493zJ,Warned You,Shawcross,Good Morning,2014-11-14,2020-10-27T22:38:19Z,133128,0,0.662,0.507,0.428,0.149,0.101,-4.677,0.0263,138.163
5mMkUZv8uUrlH0SHX89BeS,Enlighten,Hip Hop After All (Deluxe Edition),Guts,2015-04-13,2020-10-27T22:38:19Z,195647,9,0.0471,0.601,0.868,7.44e-05,0.092,-6.355,0.119,89.706
4DMSJzGjw2SMkKAT5EEE5u,She Can’t Leave Me Here Alone Tonight,In the Shower,HOMESHAKE,2014-10-07,2020-10-27T22:38:19Z,160831,0,0.31,0.679,0.482,0.0357,0.369,-9.732,0.0593,81.438
4DMSJzGjw2SMkKAT5EEE5u,Making a Fool of You,In the Shower,HOMESHAKE,2014-10-07,2020-10-27T22:38:19Z,201776,0,0.687,0.498,0.346,0.235,0.0932,-10.989,0.0468,82.852
4DMSJzGjw2SMkKAT5EEE5u,Okay,In the Shower,HOMESHAKE,2014-10-07,2020-10-27T22:38:19Z,208990,0,0.765,0.565,0.292,7.51e-06,0.771,-12.993,0.0411,135.706
0Vw76uk7P8yVtTClWyOhac,Warm on a Cold Night,Warm on a Cold Night (Deluxe),HONNE,2016-07-13,2020-10-27T22:38:19Z,261594,53,0.185,0.342,0.609,0.00052,0.0799,-5.68,0.0943,82.989
